,cosine,word_1,word_2,place
524,0.0,лифт смотровой,поэтому знать,chicago_360
525,0.0,лифт смотровой,сюда остаться,chicago_360
526,0.0,лифт смотровой,туда приехать,chicago_360
527,0.0,лифт смотровой,быстро поднять,chicago_360
528,0.0,лифт смотровой,вдалеке приехать,chicago_360
529,0.0,лифт смотровой,знать ещё,chicago_360
530,0.0,лифт смотровой,лифт смотровой,chicago_360
531,0.0,лифт смотровой,некоторый время,chicago_360
532,0.0,лифт смотровой,площадка довольный,chicago_360
533,0.0,лифт смотровой,площадка некоторый,chicago_360
534,0.0,лифт смотровой,поворотный палуба,chicago_360
535,0.0,лифт смотровой,поэтому знать,chicago_360
536,0.0,лифт смотровой,сюда остаться,chicago_360
537,0.0,лифт смотровой,туда приехать,chicago_360
538,0.0,лифт смотровой,быстро поднять,chicago_360
539,0.0,лифт смотровой,вдалеке приехать,chicago_360
540,0.0,лифт смотровой,знать ещё,chicago_360
541,0.0,лифт смотровой,лифт смотровой,chicago_360
542,0.0,лифт смотровой,некоторый время,chicago_360
543,0.0,лифт смотровой,площадка довольный,chicago_360
544,0.0,лифт смотровой,площадка некоторый,chicago_360
545,0.0,лифт смотровой,поворотный палуба,chicago_360
546,0.0,лифт смотровой,поэтому знать,chicago_360
547,0.0,лифт смотровой,сюда остаться,chicago_360
548,0.0,лифт смотровой,туда приехать,chicago_360
549,0.0,лифт смотровой,быстро поднять,chicago_360
550,0.0,лифт смотровой,вдалеке приехать,chicago_360
551,0.0,лифт смотровой,знать ещё,chicago_360
552,0.0,лифт смотровой,лифт смотровой,chicago_360
553,0.0,лифт смотровой,некоторый время,chicago_360
554,0.0,лифт смотровой,площадка довольный,chicago_360
555,0.0,лифт смотровой,площадка некоторый,chicago_360
556,0.0,лифт смотровой,поворотный палуба,chicago_360
557,0.0,лифт смотровой,поэтому знать,chicago_360
558,0.0,лифт смотровой,сюда остаться,chicago_360
559,0.0,лифт смотровой,туда приехать,chicago_360
560,0.0,лифт смотровой,быстро поднять,chicago_360
561,0.0,лифт смотровой,вдалеке приехать,chicago_360
562,0.0,лифт смотровой,знать ещё,chicago_360
563,0.0,лифт смотровой,лифт смотровой,chicago_360
564,0.0,лифт смотровой,некоторый время,chicago_360
565,0.0,лифт смотровой,площадка довольный,chicago_360
566,0.0,лифт смотровой,площадка некоторый,chicago_360
567,0.0,лифт смотровой,поворотный палуба,chicago_360
568,0.0,лифт смотровой,поэтому знать,chicago_360
569,0.0,лифт смотровой,сюда остаться,chicago_360
570,0.0,лифт смотровой,туда приехать,chicago_360
571,0.333423709310544,лифт смотровой,приехать сюда,chicago_360
572,0.1439682257015188,лифт смотровой,смотровой площадка,chicago_360
573,0.0,лифт смотровой,быстро поднять,chicago_360
574,0.0,лифт смотровой,вдалеке приехать,chicago_360
575,0.0,лифт смотровой,знать ещё,chicago_360
576,0.0,лифт смотровой,лифт смотровой,chicago_360
577,0.0,лифт смотровой,некоторый время,chicago_360
578,0.0,лифт смотровой,площадка довольный,chicago_360
579,0.0,лифт смотровой,площадка некоторый,chicago_360
580,0.0,лифт смотровой,поворотный палуба,chicago_360
581,0.0,лифт смотровой,поэтому знать,chicago_360
582,0.0,лифт смотровой,сюда остаться,chicago_360
583,0.0,лифт смотровой,туда приехать,chicago_360
584,0.0,лифт смотровой,быстро поднять,chicago_360
585,0.0,лифт смотровой,вдалеке приехать,chicago_360
586,0.0,лифт смотровой,знать ещё,chicago_360
587,0.0,лифт смотровой,лифт смотровой,chicago_360
588,0.0,лифт смотровой,некоторый время,chicago_360
589,0.0,лифт смотровой,площадка довольный,chicago_360
590,0.0,лифт смотровой,площадка некоторый,chicago_360
591,0.0,лифт смотровой,поворотный палуба,chicago_360
592,0.0,лифт смотровой,поэтому знать,chicago_360
593,0.0,лифт смотровой,сюда остаться,chicago_360
594,0.0,лифт смотровой,туда приехать,chicago_360
595,0.0,наклонный окно,большой экстрим,chicago_360
596,0.0,наклонный окно,наклонный окно,chicago_360
597,0.0,наклонный окно,стекло большой,chicago_360
598,0.0,наклонный окно,большой экстрим,chicago_360
599,0.0,наклонный окно,наклонный окно,chicago_360
600,0.0,наклонный окно,стекло большой,chicago_360
601,0.0,наклонный окно,большой экстрим,chicago_360
602,0.0,наклонный окно,наклонный окно,chicago_360
603,0.0,наклонный окно,стекло большой,chicago_360
604,0.0,некоторый время,быстро поднять,chicago_360
605,0.0,некоторый время,вдалеке приехать,chicago_360
606,0.0,некоторый время,знать ещё,chicago_360
607,0.0,некоторый время,лифт смотровой,chicago_360
608,0.0,некоторый время,некоторый время,chicago_360
609,0.0,некоторый время,площадка довольный,chicago_360
610,0.0,некоторый время,площадка некоторый,chicago_360
611,0.0,некоторый время,поворотный палуба,chicago_360
612,0.0,некоторый время,поэтому знать,chicago_360
613,0.0,некоторый время,сюда остаться,chicago_360
614,0.0,некоторый время,туда приехать,chicago_360
615,0.0,некоторый время,быстро поднять,chicago_360
616,0.0,некоторый время,вдалеке приехать,chicago_360
617,0.0,некоторый время,знать ещё,chicago_360
618,0.0,некоторый время,лифт смотровой,chicago_360
619,0.0,некоторый время,некоторый время,chicago_360
620,0.0,некоторый время,площадка довольный,chicago_360
621,0.0,некоторый время,площадка некоторый,chicago_360
622,0.0,некоторый время,поворотный палуба,chicago_360
623,0.0,некоторый время,поэтому знать,chicago_360
624,0.0,некоторый время,сюда остаться,chicago_360
625,0.0,некоторый время,туда приехать,chicago_360
626,0.0,некоторый время,быстро поднять,chicago_360
627,0.0,некоторый время,вдалеке приехать,chicago_360
628,0.0,некоторый время,знать ещё,chicago_360
629,0.0,некоторый время,лифт смотровой,chicago_360
630,0.0,некоторый время,некоторый время,chicago_360
631,0.0,некоторый время,площадка довольный,chicago_360
632,0.0,некоторый время,площадка некоторый,chicago_360
633,0.0,некоторый время,поворотный палуба,chicago_360
634,0.0,некоторый время,поэтому знать,chicago_360
635,0.0,некоторый время,сюда остаться,chicago_360
636,0.0,некоторый время,туда приехать,chicago_360
637,0.0,некоторый время,быстро поднять,chicago_360
638,0.0,некоторый время,вдалеке приехать,chicago_360
639,0.0,некоторый время,знать ещё,chicago_360
640,0.0,некоторый время,лифт смотровой,chicago_360
641,0.0,некоторый время,некоторый время,chicago_360
642,0.0,некоторый время,площадка довольный,chicago_360
643,0.0,некоторый время,площадка некоторый,chicago_360
644,0.0,некоторый время,поворотный палуба,chicago_360
645,0.0,некоторый время,поэтому знать,chicago_360
646,0.0,некоторый время,сюда остаться,chicago_360
647,0.0,некоторый время,туда приехать,chicago_360
648,0.0,некоторый время,быстро поднять,chicago_360
649,0.0,некоторый время,вдалеке приехать,chicago_360
650,0.0,некоторый время,знать ещё,chicago_360
651,0.0,некоторый время,лифт смотровой,chicago_360
652,0.0,некоторый время,некоторый время,chicago_360
653,0.0,некоторый время,площадка довольный,chicago_360
654,0.0,некоторый время,площадка некоторый,chicago_360
655,0.0,некоторый время,поворотный палуба,chicago_360
656,0.0,некоторый время,поэтому знать,chicago_360
657,0.0,некоторый время,сюда остаться,chicago_360
658,0.0,некоторый время,туда приехать,chicago_360
659,0.0,некоторый время,быстро поднять,chicago_360
660,0.0,некоторый время,вдалеке приехать,chicago_360
661,0.0,некоторый время,знать ещё,chicago_360
662,0.0,некоторый время,лифт смотровой,chicago_360
663,0.0,некоторый время,некоторый время,chicago_360
664,0.0,некоторый время,площадка довольный,chicago_360
665,0.0,некоторый время,площадка некоторый,chicago_360
666,0.0,некоторый время,поворотный палуба,chicago_360
667,0.0,некоторый время,поэтому знать,chicago_360
668,0.0,некоторый время,сюда остаться,chicago_360
669,0.0,некоторый время,туда приехать,chicago_360
670,0.0,некоторый время,быстро поднять,chicago_360
671,0.0,некоторый время,вдалеке приехать,chicago_360
672,0.0,некоторый время,знать ещё,chicago_360
673,0.0,некоторый время,лифт смотровой,chicago_360
674,0.0,некоторый время,некоторый время,chicago_360
675,0.0,некоторый время,площадка довольный,chicago_360
676,0.0,некоторый время,площадка некоторый,chicago_360
677,0.0,некоторый время,поворотный палуба,chicago_360
678,0.0,некоторый время,поэтому знать,chicago_360
679,0.0,некоторый время,сюда остаться,chicago_360
680,0.0,некоторый время,туда приехать,chicago_360
681,0.0,некоторый время,быстро поднять,chicago_360
682,0.0,некоторый время,вдалеке приехать,chicago_360
683,0.0,некоторый время,знать ещё,chicago_360
684,0.0,некоторый время,лифт смотровой,chicago_360
685,0.0,некоторый время,некоторый время,chicago_360
686,0.0,некоторый время,площадка довольный,chicago_360
687,0.0,некоторый время,площадка некоторый,chicago_360
688,0.0,некоторый время,поворотный палуба,chicago_360
689,0.0,некоторый время,поэтому знать,chicago_360
690,0.0,некоторый время,сюда остаться,chicago_360
691,0.0,некоторый время,туда приехать,chicago_360
692,0.0,некоторый время,быстро поднять,chicago_360
693,0.0,некоторый время,вдалеке приехать,chicago_360
694,0.0,некоторый время,знать ещё,chicago_360
695,0.0,некоторый время,лифт смотровой,chicago_360
696,0.0,некоторый время,некоторый время,chicago_360
697,0.0,некоторый время,площадка довольный,chicago_360
698,0.0,некоторый время,площадка некоторый,chicago_360
699,0.0,некоторый время,поворотный палуба,chicago_360
700,0.0,некоторый время,поэтому знать,chicago_360
701,0.0,некоторый время,сюда остаться,chicago_360
702,0.0,некоторый время,туда приехать,chicago_360
703,0.333423709310544,некоторый время,приехать сюда,chicago_360
704,0.1439682257015188,некоторый время,смотровой площадка,chicago_360
705,0.0,некоторый время,быстро поднять,chicago_360
706,0.0,некоторый время,вдалеке приехать,chicago_360
707,0.0,некоторый время,знать ещё,chicago_360
708,0.0,некоторый время,лифт смотровой,chicago_360
709,0.0,некоторый время,некоторый время,chicago_360
710,0.0,некоторый время,площадка довольный,chicago_360
711,0.0,некоторый время,площадка некоторый,chicago_360
712,0.0,некоторый время,поворотный палуба,chicago_360
713,0.0,некоторый время,поэтому знать,chicago_360
714,0.0,некоторый время,сюда остаться,chicago_360
715,0.0,некоторый время,туда приехать,chicago_360
716,0.0,некоторый время,быстро поднять,chicago_360
717,0.0,некоторый время,вдалеке приехать,chicago_360
718,0.0,некоторый время,знать ещё,chicago_360
719,0.0,некоторый время,лифт смотровой,chicago_360
720,0.0,некоторый время,некоторый время,chicago_360
721,0.0,некоторый время,площадка довольный,chicago_360
722,0.0,некоторый время,площадка некоторый,chicago_360
723,0.0,некоторый время,поворотный палуба,chicago_360
724,0.0,некоторый время,поэтому знать,chicago_360
725,0.0,некоторый время,сюда остаться,chicago_360
726,0.0,некоторый время,туда приехать,chicago_360
727,0.0,неплохо понравиться,главный страх,chicago_360
728,0.0,неплохо понравиться,неплохо понравиться,chicago_360
729,0.0,неплохо понравиться,понравиться ещё,chicago_360
730,0.0,неплохо понравиться,главный страх,chicago_360
731,0.0,неплохо понравиться,неплохо понравиться,chicago_360
732,0.0,неплохо понравиться,понравиться ещё,chicago_360
733,0.0,неплохо понравиться,главный страх,chicago_360
734,0.0,неплохо понравиться,неплохо понравиться,chicago_360
735,0.0,неплохо понравиться,понравиться ещё,chicago_360
736,0.0,ночь хороший,ночь хороший,chicago_360
737,0.0,особенность сдвижной,интересно посмотреть,chicago_360
738,0.0,особенность сдвижной,особенность сдвижной,chicago_360
739,0.0,особенность сдвижной,посмотреть сверху,chicago_360
740,0.0,особенность сдвижной,свой особенность,chicago_360
741,0.0,особенность сдвижной,сдвижной окно,chicago_360
742,0.0,особенность сдвижной,интересно посмотреть,chicago_360
743,0.0,особенность сдвижной,особенность сдвижной,chicago_360
744,0.0,особенность сдвижной,посмотреть сверху,chicago_360
745,0.0,особенность сдвижной,свой особенность,chicago_360
746,0.0,особенность сдвижной,сдвижной окно,chicago_360
747,0.0,особенность сдвижной,интересно посмотреть,chicago_360
748,0.0,особенность сдвижной,особенность сдвижной,chicago_360
749,0.0,особенность сдвижной,посмотреть сверху,chicago_360
750,0.0,особенность сдвижной,свой особенность,chicago_360
751,0.0,особенность сдвижной,сдвижной окно,chicago_360
752,0.0,особенность сдвижной,интересно посмотреть,chicago_360
753,0.0,особенность сдвижной,особенность сдвижной,chicago_360
754,0.0,особенность сдвижной,посмотреть сверху,chicago_360
755,0.0,особенность сдвижной,свой особенность,chicago_360
756,0.0,особенность сдвижной,сдвижной окно,chicago_360
757,0.0,особенность сдвижной,интересно посмотреть,chicago_360
758,0.0,особенность сдвижной,особенность сдвижной,chicago_360
759,0.0,особенность сдвижной,посмотреть сверху,chicago_360
760,0.0,особенность сдвижной,свой особенность,chicago_360
761,0.0,особенность сдвижной,сдвижной окно,chicago_360
762,0.0,осознавать сколько,осознавать сколько,chicago_360
763,0.0,осознавать сколько,точно видеть,chicago_360
764,0.0,осознавать сколько,чикагский боб,chicago_360
765,0.0,осознавать сколько,осознавать сколько,chicago_360
766,0.0,осознавать сколько,точно видеть,chicago_360
767,0.0,осознавать сколько,чикагский боб,chicago_360
768,0.0,осознавать сколько,осознавать сколько,chicago_360
769,0.0,осознавать сколько,точно видеть,chicago_360
770,0.0,осознавать сколько,чикагский боб,chicago_360
771,0.0,очередь больший,красивый очередь,chicago_360
772,0.0,очередь больший,очередь больший,chicago_360
773,0.0,очередь больший,продвигаться быстро,chicago_360
774,0.0,очередь больший,красивый очередь,chicago_360
775,0.0,очередь больший,очередь больший,chicago_360
776,0.0,очередь больший,продвигаться быстро,chicago_360
777,0.0,очередь больший,красивый очередь,chicago_360
778,0.0,очередь больший,очередь больший,chicago_360
779,0.0,очередь больший,продвигаться быстро,chicago_360
780,0.0,площадка довольный,быстро поднять,chicago_360
781,0.0,площадка довольный,вдалеке приехать,chicago_360
782,0.0,площадка довольный,знать ещё,chicago_360
783,0.0,площадка довольный,лифт смотровой,chicago_360
784,0.0,площадка довольный,некоторый время,chicago_360
785,0.0,площадка довольный,площадка довольный,chicago_360
786,0.0,площадка довольный,площадка некоторый,chicago_360
787,0.0,площадка довольный,поворотный палуба,chicago_360
788,0.0,площадка довольный,поэтому знать,chicago_360
789,0.0,площадка довольный,сюда остаться,chicago_360
790,0.0,площадка довольный,туда приехать,chicago_360
791,0.0,площадка довольный,быстро поднять,chicago_360
792,0.0,площадка довольный,вдалеке приехать,chicago_360
793,0.0,площадка довольный,знать ещё,chicago_360
794,0.0,площадка довольный,лифт смотровой,chicago_360
795,0.0,площадка довольный,некоторый время,chicago_360
796,0.0,площадка довольный,площадка довольный,chicago_360
797,0.0,площадка довольный,площадка некоторый,chicago_360
798,0.0,площадка довольный,поворотный палуба,chicago_360
799,0.0,площадка довольный,поэтому знать,chicago_360
800,0.0,площадка довольный,сюда остаться,chicago_360
801,0.0,площадка довольный,туда приехать,chicago_360
802,0.0,площадка довольный,быстро поднять,chicago_360
803,0.0,площадка довольный,вдалеке приехать,chicago_360
804,0.0,площадка довольный,знать ещё,chicago_360
805,0.0,площадка довольный,лифт смотровой,chicago_360
806,0.0,площадка довольный,некоторый время,chicago_360
807,0.0,площадка довольный,площадка довольный,chicago_360
808,0.0,площадка довольный,площадка некоторый,chicago_360
809,0.0,площадка довольный,поворотный палуба,chicago_360
810,0.0,площадка довольный,поэтому знать,chicago_360
811,0.0,площадка довольный,сюда остаться,chicago_360
812,0.0,площадка довольный,туда приехать,chicago_360
813,0.0,площадка довольный,быстро поднять,chicago_360
814,0.0,площадка довольный,вдалеке приехать,chicago_360
815,0.0,площадка довольный,знать ещё,chicago_360
816,0.0,площадка довольный,лифт смотровой,chicago_360
817,0.0,площадка довольный,некоторый время,chicago_360
818,0.0,площадка довольный,площадка довольный,chicago_360
819,0.0,площадка довольный,площадка некоторый,chicago_360
820,0.0,площадка довольный,поворотный палуба,chicago_360
821,0.0,площадка довольный,поэтому знать,chicago_360
822,0.0,площадка довольный,сюда остаться,chicago_360
823,0.0,площадка довольный,туда приехать,chicago_360
824,0.0,площадка довольный,быстро поднять,chicago_360
825,0.0,площадка довольный,вдалеке приехать,chicago_360
826,0.0,площадка довольный,знать ещё,chicago_360
827,0.0,площадка довольный,лифт смотровой,chicago_360
828,0.0,площадка довольный,некоторый время,chicago_360
829,0.0,площадка довольный,площадка довольный,chicago_360
830,0.0,площадка довольный,площадка некоторый,chicago_360
831,0.0,площадка довольный,поворотный палуба,chicago_360
832,0.0,площадка довольный,поэтому знать,chicago_360
833,0.0,площадка довольный,сюда остаться,chicago_360
834,0.0,площадка довольный,туда приехать,chicago_360
835,0.0,площадка довольный,быстро поднять,chicago_360
836,0.0,площадка довольный,вдалеке приехать,chicago_360
837,0.0,площадка довольный,знать ещё,chicago_360
838,0.0,площадка довольный,лифт смотровой,chicago_360
839,0.0,площадка довольный,некоторый время,chicago_360
840,0.0,площадка довольный,площадка довольный,chicago_360
841,0.0,площадка довольный,площадка некоторый,chicago_360
842,0.0,площадка довольный,поворотный палуба,chicago_360
843,0.0,площадка довольный,поэтому знать,chicago_360
844,0.0,площадка довольный,сюда остаться,chicago_360
845,0.0,площадка довольный,туда приехать,chicago_360
846,0.0,площадка довольный,быстро поднять,chicago_360
847,0.0,площадка довольный,вдалеке приехать,chicago_360
848,0.0,площадка довольный,знать ещё,chicago_360
849,0.0,площадка довольный,лифт смотровой,chicago_360
850,0.0,площадка довольный,некоторый время,chicago_360
851,0.0,площадка довольный,площадка довольный,chicago_360
852,0.0,площадка довольный,площадка некоторый,chicago_360
853,0.0,площадка довольный,поворотный палуба,chicago_360
854,0.0,площадка довольный,поэтому знать,chicago_360
855,0.0,площадка довольный,сюда остаться,chicago_360
856,0.0,площадка довольный,туда приехать,chicago_360
857,0.0,площадка довольный,быстро поднять,chicago_360
858,0.0,площадка довольный,вдалеке приехать,chicago_360
859,0.0,площадка довольный,знать ещё,chicago_360
860,0.0,площадка довольный,лифт смотровой,chicago_360
861,0.0,площадка довольный,некоторый время,chicago_360
862,0.0,площадка довольный,площадка довольный,chicago_360
863,0.0,площадка довольный,площадка некоторый,chicago_360
864,0.0,площадка довольный,поворотный палуба,chicago_360
865,0.0,площадка довольный,поэтому знать,chicago_360
866,0.0,площадка довольный,сюда остаться,chicago_360
867,0.0,площадка довольный,туда приехать,chicago_360
868,0.0,площадка довольный,быстро поднять,chicago_360
869,0.0,площадка довольный,вдалеке приехать,chicago_360
870,0.0,площадка довольный,знать ещё,chicago_360
871,0.0,площадка довольный,лифт смотровой,chicago_360
872,0.0,площадка довольный,некоторый время,chicago_360
873,0.0,площадка довольный,площадка довольный,chicago_360
874,0.0,площадка довольный,площадка некоторый,chicago_360
875,0.0,площадка довольный,поворотный палуба,chicago_360
876,0.0,площадка довольный,поэтому знать,chicago_360
877,0.0,площадка довольный,сюда остаться,chicago_360
878,0.0,площадка довольный,туда приехать,chicago_360
879,0.333423709310544,площадка довольный,приехать сюда,chicago_360
880,0.1439682257015188,площадка довольный,смотровой площадка,chicago_360
881,0.0,площадка довольный,быстро поднять,chicago_360
882,0.0,площадка довольный,вдалеке приехать,chicago_360
883,0.0,площадка довольный,знать ещё,chicago_360
884,0.0,площадка довольный,лифт смотровой,chicago_360
885,0.0,площадка довольный,некоторый время,chicago_360
886,0.0,площадка довольный,площадка довольный,chicago_360
887,0.0,площадка довольный,площадка некоторый,chicago_360
888,0.0,площадка довольный,поворотный палуба,chicago_360
889,0.0,площадка довольный,поэтому знать,chicago_360
890,0.0,площадка довольный,сюда остаться,chicago_360
891,0.0,площадка довольный,туда приехать,chicago_360
892,0.0,площадка довольный,быстро поднять,chicago_360
893,0.0,площадка довольный,вдалеке приехать,chicago_360
894,0.0,площадка довольный,знать ещё,chicago_360
895,0.0,площадка довольный,лифт смотровой,chicago_360
896,0.0,площадка довольный,некоторый время,chicago_360
897,0.0,площадка довольный,площадка довольный,chicago_360
898,0.0,площадка довольный,площадка некоторый,chicago_360
899,0.0,площадка довольный,поворотный палуба,chicago_360
900,0.0,площадка довольный,поэтому знать,chicago_360
901,0.0,площадка довольный,сюда остаться,chicago_360
902,0.0,площадка довольный,туда приехать,chicago_360
903,0.0,площадка именитый,именитый уллис,chicago_360
904,0.0,площадка именитый,площадка именитый,chicago_360
905,0.0,площадка именитый,правильно выбрать,chicago_360
906,0.0,площадка именитый,хороший площадка,chicago_360
907,0.0,площадка именитый,именитый уллис,chicago_360
908,0.0,площадка именитый,площадка именитый,chicago_360
909,0.0,площадка именитый,правильно выбрать,chicago_360
910,0.0,площадка именитый,хороший площадка,chicago_360
911,0.0,площадка именитый,именитый уллис,chicago_360
912,0.0,площадка именитый,площадка именитый,chicago_360
913,0.0,площадка именитый,правильно выбрать,chicago_360
914,0.0,площадка именитый,хороший площадка,chicago_360
915,0.0,площадка именитый,именитый уллис,chicago_360
916,0.0,площадка именитый,площадка именитый,chicago_360
917,0.0,площадка именитый,правильно выбрать,chicago_360
918,0.0,площадка именитый,хороший площадка,chicago_360
919,0.0,площадка некоторый,быстро поднять,chicago_360
920,0.0,площадка некоторый,вдалеке приехать,chicago_360
921,0.0,площадка некоторый,знать ещё,chicago_360
922,0.0,площадка некоторый,лифт смотровой,chicago_360
923,0.0,площадка некоторый,некоторый время,chicago_360
924,0.0,площадка некоторый,площадка довольный,chicago_360
925,0.0,площадка некоторый,площадка некоторый,chicago_360
926,0.0,площадка некоторый,поворотный палуба,chicago_360
927,0.0,площадка некоторый,поэтому знать,chicago_360
928,0.0,площадка некоторый,сюда остаться,chicago_360
929,0.0,площадка некоторый,туда приехать,chicago_360
930,0.0,площадка некоторый,быстро поднять,chicago_360
931,0.0,площадка некоторый,вдалеке приехать,chicago_360
932,0.0,площадка некоторый,знать ещё,chicago_360
933,0.0,площадка некоторый,лифт смотровой,chicago_360
934,0.0,площадка некоторый,некоторый время,chicago_360
935,0.0,площадка некоторый,площадка довольный,chicago_360
936,0.0,площадка некоторый,площадка некоторый,chicago_360
937,0.0,площадка некоторый,поворотный палуба,chicago_360
938,0.0,площадка некоторый,поэтому знать,chicago_360
939,0.0,площадка некоторый,сюда остаться,chicago_360
940,0.0,площадка некоторый,туда приехать,chicago_360
941,0.0,площадка некоторый,быстро поднять,chicago_360
942,0.0,площадка некоторый,вдалеке приехать,chicago_360
943,0.0,площадка некоторый,знать ещё,chicago_360
944,0.0,площадка некоторый,лифт смотровой,chicago_360
945,0.0,площадка некоторый,некоторый время,chicago_360
946,0.0,площадка некоторый,площадка довольный,chicago_360
947,0.0,площадка некоторый,площадка некоторый,chicago_360
948,0.0,площадка некоторый,поворотный палуба,chicago_360
949,0.0,площадка некоторый,поэтому знать,chicago_360
950,0.0,площадка некоторый,сюда остаться,chicago_360
951,0.0,площадка некоторый,туда приехать,chicago_360
952,0.0,площадка некоторый,быстро поднять,chicago_360
953,0.0,площадка некоторый,вдалеке приехать,chicago_360
954,0.0,площадка некоторый,знать ещё,chicago_360
955,0.0,площадка некоторый,лифт смотровой,chicago_360
956,0.0,площадка некоторый,некоторый время,chicago_360
957,0.0,площадка некоторый,площадка довольный,chicago_360
958,0.0,площадка некоторый,площадка некоторый,chicago_360
959,0.0,площадка некоторый,поворотный палуба,chicago_360
960,0.0,площадка некоторый,поэтому знать,chicago_360
961,0.0,площадка некоторый,сюда остаться,chicago_360
962,0.0,площадка некоторый,туда приехать,chicago_360
963,0.0,площадка некоторый,быстро поднять,chicago_360
964,0.0,площадка некоторый,вдалеке приехать,chicago_360
965,0.0,площадка некоторый,знать ещё,chicago_360
966,0.0,площадка некоторый,лифт смотровой,chicago_360
967,0.0,площадка некоторый,некоторый время,chicago_360
968,0.0,площадка некоторый,площадка довольный,chicago_360
969,0.0,площадка некоторый,площадка некоторый,chicago_360
970,0.0,площадка некоторый,поворотный палуба,chicago_360
971,0.0,площадка некоторый,поэтому знать,chicago_360
972,0.0,площадка некоторый,сюда остаться,chicago_360
973,0.0,площадка некоторый,туда приехать,chicago_360
974,0.0,площадка некоторый,быстро поднять,chicago_360
975,0.0,площадка некоторый,вдалеке приехать,chicago_360
976,0.0,площадка некоторый,знать ещё,chicago_360
977,0.0,площадка некоторый,лифт смотровой,chicago_360
978,0.0,площадка некоторый,некоторый время,chicago_360
979,0.0,площадка некоторый,площадка довольный,chicago_360
980,0.0,площадка некоторый,площадка некоторый,chicago_360
981,0.0,площадка некоторый,поворотный палуба,chicago_360
982,0.0,площадка некоторый,поэтому знать,chicago_360
983,0.0,площадка некоторый,сюда остаться,chicago_360
984,0.0,площадка некоторый,туда приехать,chicago_360
985,0.0,площадка некоторый,быстро поднять,chicago_360
986,0.0,площадка некоторый,вдалеке приехать,chicago_360
987,0.0,площадка некоторый,знать ещё,chicago_360
988,0.0,площадка некоторый,лифт смотровой,chicago_360
989,0.0,площадка некоторый,некоторый время,chicago_360
990,0.0,площадка некоторый,площадка довольный,chicago_360
991,0.0,площадка некоторый,площадка некоторый,chicago_360
992,0.0,площадка некоторый,поворотный палуба,chicago_360
993,0.0,площадка некоторый,поэтому знать,chicago_360
994,0.0,площадка некоторый,сюда остаться,chicago_360
995,0.0,площадка некоторый,туда приехать,chicago_360
996,0.0,площадка некоторый,быстро поднять,chicago_360
997,0.0,площадка некоторый,вдалеке приехать,chicago_360
998,0.0,площадка некоторый,знать ещё,chicago_360
999,0.0,площадка некоторый,лифт смотровой,chicago_360
1000,0.0,площадка некоторый,некоторый время,chicago_360
1001,0.0,площадка некоторый,площадка довольный,chicago_360
1002,0.0,площадка некоторый,площадка некоторый,chicago_360
1003,0.0,площадка некоторый,поворотный палуба,chicago_360
1004,0.0,площадка некоторый,поэтому знать,chicago_360
1005,0.0,площадка некоторый,сюда остаться,chicago_360
1006,0.0,площадка некоторый,туда приехать,chicago_360
1007,0.0,площадка некоторый,быстро поднять,chicago_360
1008,0.0,площадка некоторый,вдалеке приехать,chicago_360
1009,0.0,площадка некоторый,знать ещё,chicago_360
1010,0.0,площадка некоторый,лифт смотровой,chicago_360
1011,0.0,площадка некоторый,некоторый время,chicago_360
1012,0.0,площадка некоторый,площадка довольный,chicago_360
1013,0.0,площадка некоторый,площадка некоторый,chicago_360
1014,0.0,площадка некоторый,поворотный палуба,chicago_360
1015,0.0,площадка некоторый,поэтому знать,chicago_360
1016,0.0,площадка некоторый,сюда остаться,chicago_360
1017,0.0,площадка некоторый,туда приехать,chicago_360
1018,0.333423709310544,площадка некоторый,приехать сюда,chicago_360
1019,0.1439682257015188,площадка некоторый,смотровой площадка,chicago_360
1020,0.0,площадка некоторый,быстро поднять,chicago_360
1021,0.0,площадка некоторый,вдалеке приехать,chicago_360
1022,0.0,площадка некоторый,знать ещё,chicago_360
1023,0.0,площадка некоторый,лифт смотровой,chicago_360
1024,0.0,площадка некоторый,некоторый время,chicago_360
1025,0.0,площадка некоторый,площадка довольный,chicago_360
1026,0.0,площадка некоторый,площадка некоторый,chicago_360
1027,0.0,площадка некоторый,поворотный палуба,chicago_360
1028,0.0,площадка некоторый,поэтому знать,chicago_360
1029,0.0,площадка некоторый,сюда остаться,chicago_360
1030,0.0,площадка некоторый,туда приехать,chicago_360
1031,0.0,площадка некоторый,быстро поднять,chicago_360
1032,0.0,площадка некоторый,вдалеке приехать,chicago_360
1033,0.0,площадка некоторый,знать ещё,chicago_360
1034,0.0,площадка некоторый,лифт смотровой,chicago_360
1035,0.0,площадка некоторый,некоторый время,chicago_360
1036,0.0,площадка некоторый,площадка довольный,chicago_360
1037,0.0,площадка некоторый,площадка некоторый,chicago_360
1038,0.0,площадка некоторый,поворотный палуба,chicago_360
1039,0.0,площадка некоторый,поэтому знать,chicago_360
1040,0.0,площадка некоторый,сюда остаться,chicago_360
1041,0.0,площадка некоторый,туда приехать,chicago_360
1042,0.0,поворотный палуба,быстро поднять,chicago_360
1043,0.0,поворотный палуба,вдалеке приехать,chicago_360
1044,0.0,поворотный палуба,знать ещё,chicago_360
1045,0.0,поворотный палуба,лифт смотровой,chicago_360
1046,0.0,поворотный палуба,некоторый время,chicago_360
1047,0.0,поворотный палуба,площадка довольный,chicago_360
